HudongItem,relation,NewNode
百合科,has fruit type,浆果
白花紫金牛,instance of,生物分类单元
白花越桔,instance of,生物分类单元
白花獐牙菜,instance of,生物分类单元
白花蝇子草,instance of,生物分类单元
白花耧斗菜,instance of,生物分类单元
白花悬钩子,instance of,生物分类单元
白花金盏苣苔,instance of,生物分类单元
白花丹,instance of,维基媒体重复页面
白绵毛荆芥,parent taxon,荆芥属
白皮松,parent taxon,Pinus subsect. Gerardianae
白茎假瘤蕨,parent taxon,Phymatopteris
白浆果苋,taxon rank,种
白健杆,parent taxon,金茅属
白婆婆纳,topic's main category,Category:Veronica incana
白木乌桕,basionym,Stillingia japonica
白牡丹,author,裴士淹
白茅,topic's main category,Category:Imperata cylindrica
百合科,uses,景天酸代谢
白花紫金牛,taxon rank,种
白花越桔,taxon rank,种
白花獐牙菜,taxon rank,种
白花蝇子草,taxon rank,种
白花耧斗菜,taxon rank,种
白花悬钩子,taxon rank,种
白花金盏苣苔,taxon rank,种
白毛蕊茶,IUCN conservation status,濒危物种
白皮松,IUCN conservation status,无危物种
白菊木属,topic's main category,Category:Leucomeris
白茎假瘤蕨,basionym,Polypodium chrysotrichum
白牡丹,country of origin,唐朝
百合科,topic's main category,Category:百合科
白花丹属,instance of,生物分类单元
白花大苞兰,instance of,生物分类单元
白花葱,instance of,生物分类单元
白花柽柳,instance of,生物分类单元
白花长距虾脊兰,instance of,生物分类单元
白花大苞苣苔,instance of,生物分类单元
白花酢浆草,instance of,生物分类单元
白饭树属,instance of,生物分类单元
白花越桔,parent taxon,越橘属
白皮松,topic's main category,Category:Pinus bungeana
白浆果苋,basionym,Celosia polysperma
白牡丹,language of work or name,文言文
百合科,described by source,Ottův slovník naučný
白花丹属,taxon rank,属
白花大苞兰,taxon rank,种
白花葱,taxon rank,种
白花柽柳,taxon rank,种
白花长距虾脊兰,taxon rank,种
白花大苞苣苔,taxon rank,种
白花酢浆草,taxon rank,种
白饭树属,taxon rank,属
白花蝇子草,topic's main category,Category:Silene latifolia
白牡丹,copyright status,公有领域
百合科,described by source,俄语百科全书
白汉洛凤仙花,instance of,生物分类单元
白萼素馨,instance of,生物分类单元
白萼委陵菜,instance of,生物分类单元
白耳菜,instance of,生物分类单元
白车轴草,instance of,生物分类单元
白垩假木贼,instance of,生物分类单元
白菖蒲,instance of,生物分类单元
白常山,instance of,人类
白花丹属,parent taxon,蓝雪科
白花葱,parent taxon,葱属
白花柽柳,parent taxon,红荆
白花长距虾脊兰,parent taxon,虾脊兰属
白花大苞苣苔,parent taxon,Anna
白花酢浆草,parent taxon,酢浆草属
白饭树属,parent taxon,叶下珠科
百合科,described by source,Small Brockhaus and Efron Encyclopedic Dictionary
白汉洛凤仙花,taxon rank,种
白萼素馨,taxon rank,种
白萼委陵菜,taxon rank,种
白耳菜,taxon rank,种
白车轴草,taxon rank,种
白垩假木贼,taxon rank,种
白菖蒲,taxon rank,种
白常山,sex or gender,男性
白花丹属,taxonomic type,Plumbago europaea
白花大苞兰,basionym,Ione candida
白花柽柳,IUCN conservation status,无危物种
白花大苞苣苔,basionym,Lysionotus ophiorrhizoides
白花酢浆草,has fruit type,蒴果
白饭树属,topic's main category,Category:Flueggea
白柴果,instance of,生物分类单元
巴围檬果樟,instance of,生物分类单元
巴吉,instance of,fictional panther
巴塘微孔草,instance of,生物分类单元
巴戟天属,instance of,生物分类单元
巴嘎紫堇,instance of,生物分类单元
巴格虎耳草,instance of,生物分类单元
巴戟天,instance of,生物分类单元
白车轴草,parent taxon,三叶草属
白菖蒲,parent taxon,菖蒲科
白常山,country of citizenship,元朝
白花丹属,topic's main category,Category:Plumbago
白花大苞苣苔,has fruit type,蒴果
白花酢浆草,topic's main category,Category:Oxalis acetosella
白柴果,taxon rank,种
巴围檬果樟,taxon rank,种
巴吉,sex or gender,雄性
巴塘微孔草,taxon rank,种
巴戟天属,taxon rank,属
巴嘎紫堇,taxon rank,种
巴格虎耳草,taxon rank,种
巴戟天,taxon rank,种
白车轴草,topic's main category,Category:Trifolium repens
白菖蒲,has fruit type,浆果
白常山,family name,白
白花丹属,different from,Plumbago
巴尔古津蒿,instance of,生物分类单元
巴顿早熟禾,instance of,生物分类单元
巴豆属,instance of,生物分类单元
巴东乌头,instance of,生物分类单元
巴东醉鱼草,instance of,生物分类单元
八角樟,instance of,生物分类单元
八药水筛,instance of,生物分类单元
白柴果,parent taxon,琼楠属
巴吉,sex or gender,雌性
巴塘微孔草,parent taxon,微紫草属
巴戟天,parent taxon,羊角藤属
白菖蒲,IUCN conservation status,无危物种
巴尔古津蒿,taxon rank,种
巴顿早熟禾,taxon rank,种
巴豆属,taxon rank,属
巴东乌头,taxon rank,种
巴东醉鱼草,taxon rank,种
八角樟,taxon rank,种
八药水筛,taxon rank,种
巴围檬果樟,basionym,Nothaphoebe baviensis
巴吉,creator,鲁德亚德·吉卜林
巴戟天属,topic's main category,Category:巴戟天属
白菖蒲,topic's main category,Category:Acorus calamus
八角属,instance of,生物分类单元
八角花,instance of,生物分类单元
桂火绳,instance of,生物分类单元
桂姜,instance of,生物分类单元
贵州娃儿藤,instance of,生物分类单元
贵州橐吾,instance of,生物分类单元
贵州香花藤,instance of,生物分类单元
贵州通泉草,instance of,生物分类单元
巴吉,performer,本·金斯利
白菖蒲,described by source,Small Brockhaus and Efron Encyclopedic Dictionary
八角属,taxon rank,属
八角花,taxon rank,种
桂火绳,taxon rank,种
桂姜,taxon rank,种
贵州娃儿藤,taxon rank,种
贵州橐吾,taxon rank,种
贵州香花藤,taxon rank,种
贵州通泉草,taxon rank,种
巴顿早熟禾,Status in the Red List of Threatened Species in the Czech Republic,vulnerable
巴豆属,topic's main category,Category:巴豆属
八药水筛,basionym,Vallisneria octandra
巴吉,present in work,丛林奇谭
白菖蒲,described by source,俄语百科全书
贵州土蜜树,instance of,生物分类单元
贵州喜鹊苣苔,instance of,生物分类单元
贵州瘤足蕨,instance of,生物分类单元
贵州海桐,instance of,生物分类单元
贵州黄堇,instance of,生物分类单元
贵州贯众,instance of,生物分类单元
贵州瓜馥木,instance of,生物分类单元
贵州狗牙花,instance of,生物分类单元
八角属,parent taxon,五味子科
巴豆属,described by source,俄语百科全书
八药水筛,IUCN conservation status,无危物种
巴吉,present in work,The Second Jungle Book
白菖蒲,described by source,Encyclopedic Lexicon
贵州土蜜树,taxon rank,种
贵州喜鹊苣苔,taxon rank,种
贵州瘤足蕨,taxon rank,种
贵州海桐,taxon rank,种
贵州黄堇,taxon rank,种
贵州贯众,taxon rank,种
贵州瓜馥木,taxon rank,种
贵州狗牙花,taxon rank,种
八角属,parent taxon,八角茴香科
贵州橐吾,basionym,Senecio leveillei
巴吉,present in work,奇幻森林
贵州刚竹,instance of,生物分类单元
贵州凤丫蕨,instance of,生物分类单元
贵州凤仙花,instance of,生物分类单元
贵州盾翅藤,instance of,生物分类单元
贵阳梅花草,instance of,生物分类单元
贵阳鹿蹄草,instance of,生物分类单元
广叶毛蕨,instance of,生物分类单元
贵阳黄猄草,instance of,生物分类单元
贵州土蜜树,parent taxon,土密树属
贵州喜鹊苣苔,parent taxon,雀苣苔属
贵州贯众,parent taxon,Cyrtomium
贵州狗牙花,parent taxon,Ervatamia
八角属,taxonomic type,日本莽草
巴吉,said to be the same as,Bagheera
贵州刚竹,taxon rank,种
贵州凤丫蕨,taxon rank,种
贵州凤仙花,taxon rank,种
贵州盾翅藤,taxon rank,种
贵阳梅花草,taxon rank,种
贵阳鹿蹄草,taxon rank,种
广叶毛蕨,taxon rank,种
贵阳黄猄草,taxon rank,种
贵州喜鹊苣苔,basionym,Boea feddei
八角属,has fruit type,蓇葖果
广西紫荆,instance of,生物分类单元
广序假卫矛,instance of,生物分类单元
广西崖爬藤,instance of,生物分类单元
广西同心结,instance of,生物分类单元
广西铁仔,instance of,生物分类单元
广西鸢尾兰,instance of,生物分类单元
广西天料木,instance of,生物分类单元
广西悬钩子,instance of,生物分类单元
贵州盾翅藤,parent taxon,盾翅果属
广叶毛蕨,parent taxon,Cyclosorus
八角属,topic's main category,Category:八角属
广西紫荆,taxon rank,种
广序假卫矛,taxon rank,种
广西崖爬藤,taxon rank,种
广西同心结,taxon rank,种
广西铁仔,taxon rank,种
广西鸢尾兰,taxon rank,种
广西天料木,taxon rank,种
广西悬钩子,taxon rank,种
贵州刚竹,IUCN conservation status,数据缺乏
广西鳞盖蕨,instance of,生物分类单元
广西落檐,instance of,生物分类单元
广西龙胆,instance of,生物分类单元
广西罗伞,instance of,生物分类单元
广西鳞毛蕨,instance of,生物分类单元
广西柳叶箬,instance of,生物分类单元
广西裸柱草,instance of,生物分类单元
广西裂果薯,instance of,生物分类单元
广西崖爬藤,parent taxon,崖爬藤属
广西鳞盖蕨,taxon rank,种
广西落檐,taxon rank,种
广西龙胆,taxon rank,种
广西罗伞,taxon rank,种
广西鳞毛蕨,taxon rank,种
广西柳叶箬,taxon rank,种
广西裸柱草,taxon rank,种
广西裂果薯,taxon rank,种
广西瓜馥木,instance of,生物分类单元
广南杜鹃,instance of,生物分类单元
广东绣球,instance of,生物分类单元
广东新耳草,instance of,生物分类单元
广东西番莲,instance of,生物分类单元
广东万年青属,instance of,生物分类单元
广东乌饭,instance of,生物分类单元
广东崖豆藤,instance of,生物分类单元
广西鳞盖蕨,parent taxon,Microlepia
广西裸柱草,parent taxon,裸柱花属
广西裂果薯,parent taxon,Schizocapsa
广西瓜馥木,taxon rank,种
广南杜鹃,taxon rank,种
广东绣球,taxon rank,种
广东新耳草,taxon rank,种
广东西番莲,taxon rank,种
广东万年青属,taxon rank,属
广东乌饭,taxon rank,种
广东崖豆藤,taxon rank,种
广西落檐,basionym,Calla calyptrata
广西罗伞,IUCN conservation status,濒危物种
广西裸柱草,IUCN conservation status,易危物种
广东小野芝麻,instance of,生物分类单元
广东沿阶草,instance of,生物分类单元
广东毛蕊茶,instance of,生物分类单元
广东扁担杆,instance of,生物分类单元
广东酒饼簕,instance of,生物分类单元
光柱杜鹃,instance of,生物分类单元
光紫黄芩,instance of,生物分类单元
广布芋兰,instance of,生物分类单元
广南杜鹃,parent taxon,杜鹃花属
广东绣球,parent taxon,绣球花
广东西番莲,parent taxon,西番莲属
广东万年青属,parent taxon,天南星亚科
广东乌饭,parent taxon,越橘属
广东小野芝麻,taxon rank,种
广东沿阶草,taxon rank,种
广东毛蕊茶,taxon rank,种
广东扁担杆,taxon rank,种
广东酒饼簕,taxon rank,种
光柱杜鹃,taxon rank,变种
光紫黄芩,taxon rank,种
广布芋兰,taxon rank,种
广东新耳草,basionym,Anotis kwangtungensis
广东万年青属,has fruit type,浆果
广东崖豆藤,subject has role,基名
广布野豌豆,instance of,生物分类单元
广东报春,instance of,生物分类单元
广布黄耆,instance of,生物分类单元
广布鳞毛蕨,instance of,生物分类单元
广布红门兰,instance of,生物分类单元
光叶秋海棠,instance of,生物分类单元
光叶毛蕨,instance of,生物分类单元
光叶子花,instance of,生物分类单元
广东小野芝麻,parent taxon,Galeobdolon
广东万年青属,topic's main category,Category:粗肋草属
广布野豌豆,taxon rank,种
广东报春,taxon rank,种
广布黄耆,taxon rank,种
广布鳞毛蕨,taxon rank,种
广布红门兰,taxon rank,种
光叶秋海棠,taxon rank,种
光叶毛蕨,taxon rank,种
光叶子花,subclass of,攀缘植物
广东小野芝麻,subject has role,基名
广东毛蕊茶,IUCN conservation status,近危物种
光叶蔷薇,instance of,生物分类单元
光叶木兰,instance of,生物分类单元
光叶海桐,instance of,生物分类单元
光叶金合欢,instance of,生物分类单元
光叶粉报春,instance of,生物分类单元
光叶蝴蝶草,instance of,生物分类单元
光叶红豆,instance of,生物分类单元
光叶合欢,instance of,生物分类单元
广布野豌豆,parent taxon,蚕豆属
广东报春,parent taxon,报春花属
广布黄耆,parent taxon,黄芪
光叶毛蕨,parent taxon,Cyclosorus
光叶子花,taxon rank,种
光叶蔷薇,taxon rank,种
光叶木兰,taxon rank,种
光叶海桐,taxon rank,种
光叶金合欢,taxon rank,种
光叶粉报春,taxon rank,亚种
光叶蝴蝶草,taxon rank,种
光叶红豆,taxon rank,种
光叶合欢,taxon rank,种
广布野豌豆,topic's main category,Category:Vicia cracca
广布黄耆,basionym,Phaca frigida
广布鳞毛蕨,basionym,Nephrodium expansum
广布红门兰,subject has role,基名
光叶子花,parent taxon,九重葛属
光叶高山栎,instance of,生物分类单元
光叶党参,instance of,生物分类单元
光叶大丁草,instance of,生物分类单元
光蹄盖蕨,instance of,生物分类单元
光穗筒轴茅,instance of,生物分类单元
光穗鹅观草,instance of,生物分类单元
光叶木兰,parent taxon,木兰属
光叶粉报春,parent taxon,Primula glabra
广布鳞毛蕨,topic's main category,Category:Dryopteris expansa
光叶子花,topic's main category,Category:Bougainvillea glabra
光叶高山栎,taxon rank,种
光叶党参,taxon rank,种
光叶大丁草,taxon rank,种
光蹄盖蕨,taxon rank,种
光穗筒轴茅,taxon rank,种
光穗鹅观草,taxon rank,种
光叶木兰,IUCN conservation status,濒危物种
光叶合欢,basionym,Inga lucidior
广布鳞毛蕨,Status in the Red List of Threatened Species in the Czech Republic,near threatened
光笹竹,instance of,生物分类单元
光茎栓果菊,instance of,生物分类单元
光蹄盖蕨,parent taxon,Athyrium
光笹竹,taxon rank,种
光茎栓果菊,taxon rank,种
光穗鹅观草,subject has role,基名
光笹竹,parent taxon,Sasa
光茎栓果菊,basionym,Prenanthes acaulis
光孔颖草,instance of,生物分类单元
光孔颖草,taxon rank,种
光滑黄皮,instance of,生物分类单元
光滑黄皮,taxon rank,种
光茎大黄,instance of,生物分类单元
光茎水龙骨,instance of,生物分类单元
光萼谷精草,instance of,生物分类单元
光萼党参,instance of,生物分类单元
光滑黄皮,parent taxon,黄皮属
光茎大黄,taxon rank,种
光茎水龙骨,taxon rank,种
光萼谷精草,taxon rank,种
光萼党参,taxon rank,种
光萼虎耳草,instance of,生物分类单元
光萼溲疏,instance of,生物分类单元
光滑花佩菊,instance of,生物分类单元
光萼筒黄耆,instance of,生物分类单元
光果大瓣芹,instance of,生物分类单元
光萼青兰,instance of,生物分类单元
光萼唇柱苣苔,instance of,生物分类单元
光果山茶,instance of,生物分类单元
光茎水龙骨,parent taxon,Polypodiodes
光萼虎耳草,taxon rank,种
光萼溲疏,taxon rank,种
光滑花佩菊,taxon rank,种
光萼筒黄耆,taxon rank,种
光果大瓣芹,taxon rank,种
光萼青兰,taxon rank,种
光萼唇柱苣苔,taxon rank,种
光果山茶,taxon rank,种
